sen1,sen2,sen3,sen4,sen5,value
1.92,1.87,0.76,4.57,4.54,2
1.93,1.87,0.76,4.57,4.53,2
1.93,1.88,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.53,2
1.93,1.87,0.76,4.57,4.53,2
1.93,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.93,1.87,0.76,4.57,4.54,2
1.92,1.88,0.76,4.57,4.56,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.93,1.87,0.76,4.57,4.56,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.56,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.56,2
1.92,1.87,0.76,4.57,4.55,2
1.93,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.56,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.77,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.93,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.77,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.56,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.52,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.77,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.53,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.56,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.77,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.86,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.86,0.76,4.57,4.55,2
1.92,1.86,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.86,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.54,2
1.92,1.87,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.87,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.92,1.86,0.76,4.57,4.56,2
1.92,1.86,0.76,4.57,4.56,2
1.92,1.86,0.77,4.57,4.55,2
1.92,1.86,0.76,4.57,4.56,2
1.91,1.86,0.76,4.57,4.56,2
1.91,1.86,0.76,4.57,4.56,2
1.92,1.86,0.77,4.57,4.56,2
1.92,1.86,0.76,4.57,4.55,2
1.91,1.87,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.56,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.54,2
1.92,1.86,0.76,4.57,4.53,2
1.92,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.54,2
1.92,1.86,0.76,4.57,4.52,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.92,1.87,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.56,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.87,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.56,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.56,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.56,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.56,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.76,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.76,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.85,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.55,2
1.9,1.86,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.54,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.54,2
1.9,1.86,0.77,4.57,4.55,2
1.91,1.86,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.54,2
1.9,1.86,0.77,4.57,4.55,2
1.9,1.86,0.77,4.57,4.55,2
1.9,1.86,0.77,4.57,4.54,2
1.9,1.86,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.91,1.85,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.91,1.85,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.57,2
1.9,1.85,0.77,4.57,4.57,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.57,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.55,2
1.91,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.53,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.53,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.53,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.53,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.57,2
1.9,1.85,0.77,4.57,4.57,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.56,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.89,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.52,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.53,2
1.9,1.84,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.53,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.84,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.89,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.89,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.85,0.77,4.57,4.54,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.85,0.77,4.57,4.55,2
1.9,1.85,0.77,4.57,4.55,2
1.9,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.85,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.85,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.9,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.9,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.85,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.57,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.53,2
1.89,1.84,0.77,4.57,4.53,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.53,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.78,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.53,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.57,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.56,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.83,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.55,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.53,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.54,2
1.89,1.84,0.77,4.57,4.53,2
